"RELEASE_NUMBER","INTERVIEW_ID","AGE","OCC_2010","HOURLY.REGULAR.RATE","YRS.PRES.EMP","WAGES","WTR.GRADUATED","YR.WRKED.FULLTIME","WORK.WEEKS","TOTAL.HOURS","COMPLETED.ED","SEX_1","SEX_2","RACE_1","RACE_2","RACE_3","RACE_4","RACE_5","RACE_7","RACE_9","CURRENT.REGION_1","CURRENT.REGION_2","CURRENT.REGION_3","CURRENT.REGION_4","CURRENT.REGION_5","CURRENT.REGION_6","YEAR_2017","YEAR_2019","occupation_des","soc_code"
1,3276,38,3645,0,5,36000,1,3,51,2040,14,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
1,2911,34,0,0,0,0,1,1,0,0,12,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
1,3189,32,9120,24.5,4,51000,1,0,49,2272,14,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
1,3169,31,9000,17.75,1,65000,1,4,52,2340,15,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
1,3079,29,5620,10.75,1,2000,1,7,12,360,12,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
1,2901,28,5620,0,0,5000,1,4,31,775,12,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
1,3219,28,5620,0,0,0,1,0,0,0,12,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
1,3031,24,9620,0,0,2000,3,1,48,387,11,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,3424,31,5840,0,0,16000,1,8,32,1280,12,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
1,512,64,0,0,0,0,1,20,0,0,14,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,562,37,410,0,16,80000,2,15,46,2300,11,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,2414,57,120,0,17,116000,1,18,48,2400,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
1,2591,23,2630,0,0,15000,1,0,28,840,16,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
1,4066,76,0,0,0,0,3,15,0,0,11,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,3957,59,100,0,40,82000,1,6,49,2050,14,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,4415,22,4250,16.5,1,35000,1,4,50,2042,14,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,901,34,2310,0,4,43800,1,2,50,2490,17,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,5114,74,0,0,0,0,1,17,0,0,15,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,4780,46,810,0,13,114200,1,1,48,2151,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,6997,29,7200,25,4,57000,2,10,52,2331,11,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,4767,88,0,0,0,0,1,14,0,0,17,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,5980,67,0,0,0,0,1,10,0,0,17,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,9240,60,410,23,1,62000,1,5,48,2486,15,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,9026,47,230,0,4,83000,1,20,52,3120,17,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,6587,46,2310,0,16,65000,1,9,52,2600,17,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,5232,44,4700,0,1,73800,1,10,50,2000,15,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,6740,32,5240,16,0,45000,1,5,51,3556,14,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,8494,52,4700,0,1,40000,0,29,31,1860,14,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,8070,40,7750,24,7,60000,1,12,51,2040,12,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,5782,25,6260,30,0,55000,1,3,40,1600,12,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,NA,NA
1,1874,66,0,0,0,0,1,15,0,0,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,1922,59,840,25.08,0,65000,1,3,38,1692,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,1992,34,2040,0,8,45000,1,1,46,2370,13,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,2571,31,2720,50,0,57600,1,0,51,1785,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,2157,20,2700,0,0,1e+05,1,2,52,4902,12,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,1784,35,4710,0,2,150000,1,15,52,3870,14,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,148,71,0,0,0,0,1,19,0,0,15,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,3530,71,0,0,0,0,1,15,0,0,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,3507,40,50,0,0,230000,1,2,48,2468,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,3831,38,2200,0,5,48000,1,1,52,2600,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,3792,35,220,0,11,85000,1,2,47,2256,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,34,73,0,0,0,0,1,12,0,0,16,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,4126,70,2145,19,11,43000,1,18,51,2040,14,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,4500,39,5700,25,12,53000,1,7,49,2075,14,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,4311,49,4210,20,1,40000,1,12,51,2056,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,1948,81,0,0,0,0,1,30,0,0,14,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,1816,64,6330,28,48,50000,1,21,45,1800,12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,2486,60,0,0,0,0,1,32,0,0,15,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,1730,56,3255,49.68,5,122000,1,26,43,2680,16,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,1592,37,6355,32,7,104972,1,11,50,2800,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,1866,28,20,0,6,125000,1,10,50,2250,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,1749,45,4940,0,10,72000,1,23,52,2580,14,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,2811,52,2330,0,23,148000,1,5,46,1820,17,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
1,77,68,0,0,0,0,1,47,0,0,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,708,28,9600,19.01,5,56000,1,0,48,2506,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,368,56,7340,28,9,77728,1,3,47,2256,12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,193,60,7210,15,8,28424,1,8,52,1560,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,350,32,7315,18,13,85000,2,6,48,2856,11,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,324,37,9600,20.96,10,75000,1,10,48,2490,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,931,67,4760,11.18,7,54592,1,10,50,1500,17,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,8735,68,7000,0,0,0,1,14,47,2256,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,9306,34,3740,20,12,55000,1,8,51,2845,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,8634,44,40,0,20,2e+05,1,4,51,2295,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,7872,39,2320,0,1,68000,1,2,50,2750,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,2950,76,0,0,0,0,1,24,0,0,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,2955,51,4250,0,0,100,1,0,10,40,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,3012,60,6200,16.6,5,36500,1,7,51,2125,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,785,75,0,0,0,0,1,5,0,0,14,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,2176,42,4700,0,1,43000,1,4,51,2850,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,2001,26,220,60,0,20000,1,6,51,3036,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,1877,43,3740,0,4,62000,1,20,51,3060,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,2429,47,6200,35.51,22,73082,1,23,44,1936,13,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,2430,24,4520,0,5,42883,1,4,51,2040,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,1248,87,0,0,0,0,1,30,0,0,15,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,1774,74,0,0,0,0,1,0,0,0,12,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,1868,50,7330,30.78,21,72000,1,4,51,2244,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,2013,30,9360,15.6,2,35000,1,3,51,2125,13,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,1603,27,2550,10.05,0,17000,1,8,51,2040,13,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,1620,26,6355,0,2,55000,1,5,49,1992,15,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,2192,54,5610,25,35,60000,1,2,48,1920,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,1658,52,0,0,0,0,1,19,0,0,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,2413,39,4810,0,19,65000,1,13,50,3200,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,2146,31,6260,25,1,60000,1,5,50,2268,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,5,74,0,0,0,0,1,23,0,0,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,352,71,0,0,0,0,1,20,0,0,12,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,6,53,7210,12.5,3,23000,3,30,50,1992,11,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,382,47,5620,16,8,31000,1,23,49,2450,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,4673,71,0,0,0,0,2,0,0,0,10,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,4805,52,9620,27.5,27,0,1,1,0,0,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,4695,51,0,0,0,0,1,1,0,0,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,9133,51,0,0,0,0,3,1,0,0,10,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,4732,47,0,0,0,0,3,12,0,0,9,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,4927,31,4850,80,0,90000,1,0,45,2250,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,4726,26,3800,13.85,1,37000,1,0,52,3120,13,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,5017,23,9600,12.5,0,12000,1,1,39,1544,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,7154,23,4250,10,0,32600,3,1,52,4160,9,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,7279,19,4720,0,0,0,3,0,0,0,9,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,7740,46,4110,2.63,5,15000,3,16,18,740,8,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,5571,22,3600,14,0,30000,1,4,47,1888,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,7106,25,4760,13,0,31000,1,7,51,2570,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,2686,46,6440,35,1,42000,2,8,31,1368,11,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,1839,63,9130,0,2,36000,1,34,51,3542,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,2247,41,3255,35.25,12,67000,1,7,51,2134,16,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,172,59,430,0,7,76000,1,18,50,1757,15,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
1,317,34,9140,0,0,8000,1,0,51,3060,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,7455,48,430,0,0,110000,1,4,49,2205,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,441,65,230,0,39,88000,1,4,49,2450,17,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,24,65,4900,0,24,5000,1,11,52,156,14,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,3867,56,5340,19,13,40000,1,9,48,1928,15,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,3646,51,4900,16.8,19,33000,1,1,45,1736,12,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,4848,70,0,0,0,0,1,25,0,0,17,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,7704,41,2630,21,4,30000,1,6,52,2080,13,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,5691,75,2200,0,0,2000,1,14,22,198,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,8761,68,0,0,0,0,1,14,0,0,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,281,82,4710,0,27,130000,1,25,51,2570,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,566,54,710,0,0,130000,1,35,41,1845,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,765,25,0,0,0,0,1,0,0,0,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,2886,48,7700,0,18,80000,1,4,48,1984,13,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,616,68,0,0,0,0,2,14,0,0,11,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,6445,70,2100,325,0,4125,1,13,52,260,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,4676,68,0,0,0,0,1,9,0,0,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,5457,64,4620,0,0,3500,1,12,52,156,14,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,6321,35,2100,0,0,123000,1,2,49,2187,16,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,4829,31,630,0,8,112000,1,2,51,2295,16,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,6689,28,4040,12,0,25000,1,2,38,1149,13,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,5329,62,650,0,8,88000,1,6,48,2629,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,5235,70,0,0,0,0,1,9,0,0,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,5318,34,910,0,8,1e+05,1,4,50,3000,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,4743,32,3060,0,0,72000,1,3,51,2040,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,105,34,4210,0,0,65000,1,3,50,2500,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,4296,71,4760,0,0,30000,1,26,28,1111,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,4453,49,9000,17,6,33000,1,4,50,2250,15,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,4014,46,2830,0,18,71000,1,17,48,1928,16,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,4238,26,4700,19.5,3,30000,1,0,52,1560,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,3000,69,0,0,0,0,1,35,0,0,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,3343,27,8500,24,0,45000,1,7,48,2400,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,1425,75,0,0,0,0,3,34,0,0,10,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
1,2767,53,5620,0,15,60000,1,22,49,2068,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
1,3177,82,5320,0,0,21000,1,30,47,934,14,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,2960,57,2200,0,14,127000,1,7,51,1792,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,3111,48,1300,0,0,110000,1,10,50,2268,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,9175,66,0,0,0,0,1,30,0,0,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,8698,40,700,30.98,15,74000,1,1,48,2450,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA
1,6636,35,5400,11,0,13000,3,5,52,2600,11,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,8666,44,500,0,2,90000,1,20,49,2940,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,5460,61,9800,0,37,150000,1,6,46,2006,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,6320,34,5120,28,6,50000,1,0,46,1840,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,5102,36,7000,22.5,4,50000,1,4,52,2180,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,6615,34,4700,27.72,16,62000,1,0,50,2250,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,5151,31,4965,15.3,13,30000,1,6,50,2044,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,5277,27,910,0,4,185000,1,0,51,2040,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,5249,64,4710,0,16,75000,1,12,51,1638,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,6886,56,7430,0,33,90000,1,10,49,3499,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,7615,33,7750,0,0,22000,1,15,50,1810,16,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,5933,31,8620,18,2,28000,1,9,50,2080,13,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,2711,74,600,0,20,67000,1,30,50,2300,12,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
1,4255,79,0,0,0,0,1,2,0,0,12,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
1,4230,53,5840,0,0,45000,1,8,52,2340,13,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
1,4436,46,4710,0,0,4e+05,1,18,49,2460,14,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
1,4171,26,50,0,4,89000,1,2,49,2952,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
1,4073,62,4850,0,20,228000,1,8,51,1785,14,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
1,4158,35,150,0,15,115000,1,17,48,2178,17,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
1,8900,71,0,0,0,0,2,2,0,0,11,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,NA,NA
1,6973,49,4250,7.25,30,15080,3,1,52,2080,11,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,8659,29,6230,22.38,3,53000,1,6,47,2726,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,9376,27,3600,13.25,10,21000,1,1,47,3318,12,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,8762,51,0,0,0,0,3,4,0,0,8,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,6544,29,4200,0,0,25000,3,1,48,1920,10,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,7829,28,4700,9.75,0,12000,1,7,30,1240,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,8009,31,9620,8.6,0,25000,2,3,52,2694,11,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,7783,27,4250,18.65,2,26000,1,9,52,2580,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,2466,84,0,0,0,0,1,10,0,0,12,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,4451,71,2310,0,5,0,1,17,0,0,16,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,3895,46,220,0,16,120000,1,3,50,2000,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,3915,45,6200,0,18,127500,1,3,48,2390,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,4216,52,2320,0,6,95000,1,18,51,3036,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,6674,71,0,0,0,0,1,16,0,0,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
1,6767,48,4220,14.5,5,29000,1,9,36,1540,12,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
1,8272,47,6355,21,13,38000,1,0,48,1809,12,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
1,6240,38,2310,0,14,71000,1,4,52,2600,17,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
1,7258,25,4050,11,0,19000,1,0,25,1084,12,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,245,61,5120,0,0,42000,1,32,44,1776,12,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,481,35,4020,999,1,10000,1,8,52,2090,12,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,183,36,9120,19,0,47000,1,8,52,3432,12,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,4896,67,0,0,0,0,1,4,0,0,12,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,4976,48,540,23,20,37000,1,20,50,2250,12,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,4861,45,9600,23,4,75000,1,5,49,2744,12,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA
1,5614,44,540,19.23,18,39270,2,8,40,1632,10,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,8253,42,9600,17,2,80000,1,18,52,3408,12,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,4921,28,100,0,2,45000,1,1,46,1840,15,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,5656,25,9360,10,0,0,1,0,52,1040,12,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,6198,23,3800,15.5,1,52000,1,2,50,1950,12,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,8123,49,3510,11.75,3,25000,1,5,51,1938,12,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,6972,41,0,0,0,0,1,4,0,0,14,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,4980,41,9620,11.85,2,10800,3,10,51,1028,11,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,6668,52,4700,0,0,165000,1,33,51,3598,17,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,6349,85,0,0,0,0,1,33,0,0,12,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,5869,58,9600,15.85,6,29000,2,10,48,1920,9,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,6035,50,8800,15.51,7,35000,1,1,49,2450,12,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,6070,42,9620,13.75,0,20000,2,13,51,2032,11,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,5053,41,5000,12,3,33000,3,1,51,2816,11,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,5581,39,5240,16,3,29000,1,12,50,2000,14,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
1,6799,38,20,0,2,45000,1,4,51,3570,13,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA
