"RELEASE_NUMBER","INTERVIEW_ID","AGE","OCC_2010","HOURLY.REGULAR.RATE","YRS.PRES.EMP","WAGES","WTR.GRADUATED","YR.WRKED.FULLTIME","WORK.WEEKS","TOTAL.HOURS","COMPLETED.ED","SEX_1","SEX_2","RACE_1","RACE_2","RACE_3","RACE_4","RACE_5","RACE_7","RACE_9","CURRENT.REGION_1","CURRENT.REGION_2","CURRENT.REGION_3","CURRENT.REGION_4","CURRENT.REGION_5","CURRENT.REGION_6","YEAR_2017","YEAR_2019","occupation_des","soc_code"
2,988,24,1420,0,2,57000,1,2,49,2371,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Environmental engineers","17-2081 "
2,5467,60,1010,0,12,120000,0,20,51,2024,16,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,"Computer programmers","15-1131 "
2,7686,45,1030,0,0,43000,1,9,52,2356,16,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,"Web developers","15-1134"
2,7340,28,1050,0,4,85000,1,5,48,2420,16,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,"Computer support specialists","15-1150  "
2,286,63,1020,0,4,146000,3,19,49,2450,17,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,"Software developers, applications and systems software","15-113X  "
2,3483,37,110,0,1,90000,1,6,46,1848,15,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Computer and information systems managers","11-3021"
2,6202,42,1010,0,4,75000,1,11,50,2232,16,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Computer programmers","15-1131 "
2,9234,54,1020,0,1,2e+05,1,7,46,2070,17,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,"Software developers, applications and systems software","15-113X  "
2,3519,38,1010,0,5,170000,1,17,49,2187,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Computer programmers","15-1131 "
2,840,38,1050,0,1,55000,1,1,52,2184,14,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,"Computer support specialists","15-1150  "
2,140,38,110,0,5,1e+05,2,19,50,2000,13,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,"Computer and information systems managers","11-3021"
2,344,37,1650,0,6,102000,1,2,48,1904,17,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Medical scientists","19-1040 "
2,887,42,1010,0,0,180000,1,7,52,2600,14,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Computer programmers","15-1131 "
2,8933,53,1900,0,29,24000,0,17,52,2600,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Agricultural and food science technicians","19-4011"
2,51,60,110,0,0,165000,0,26,47,2115,17,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Computer and information systems managers","11-3021"
2,9584,31,1360,0,6,73000,1,6,51,2040,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Civil engineers","17-2051 "
2,8991,68,1550,32,30,60000,0,32,47,1786,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,"Engineering technicians, except drafters","17-3020 "
2,198,32,1020,0,8,88000,1,8,49,1944,17,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,"Software developers, applications and systems software","15-113X  "
2,319,29,1820,0,0,25292,1,6,50,2629,17,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,"Psychologists","19-3030 "
2,541,41,1700,0,8,38600,1,8,51,2277,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Astronomers and physicists","19-2010 "
2,783,45,1410,0,2,59000,1,15,52,2600,16,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Electrical and electronics engineers","17-2070 "
2,860,29,1430,0,3,85000,1,3,52,3120,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Industrial engineers, including health and safety","17-2110 "
2,959,27,1020,38.45,3,76000,1,4,51,2120,17,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,"Software developers, applications and systems software","15-113X  "
2,965,36,1060,0,9,74000,0,14,49,1952,16,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,"Database administrators","15-1141 "
2,991,36,110,0,0,80000,0,15,52,2080,16,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,"Computer and information systems managers","11-3021"
2,1891,25,1340,0,2,21000,1,2,52,2080,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Biomedical engineers","17-2031"
2,2031,30,1106,0,3,120000,1,6,50,2150,17,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Computer network architects ","15-1143  "
2,2046,37,110,0,7,150000,0,0,48,2662,17,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,"Computer and information systems managers","11-3021"
2,2123,37,1010,0,0,115000,1,10,51,2098,16,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,"Computer programmers","15-1131 "
2,2231,30,1460,0,1,102000,1,6,48,2410,17,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,"Mechanical engineers","17-2141 "
2,2305,35,1050,0,3,55000,1,17,48,1936,14,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Computer support specialists","15-1150  "
2,2330,33,1020,0,5,96000,1,7,49,2033,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Software developers, applications and systems software","15-113X  "
2,2425,31,1020,45,0,75000,0,10,48,1904,16,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,"Software developers, applications and systems software","15-113X  "
2,2477,37,1310,28.65,17,76000,0,18,52,2580,12,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,"Surveyors, cartographers, and photogrammetrists","17-1020 "
2,2515,19,1965,0,0,6000,1,0,49,490,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Miscellaneous life, physical, and social science technicians","19-4090"
2,3427,22,1020,32,4,32000,1,4,26,1074,16,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,"Software developers, applications and systems software","15-113X  "
2,3510,26,1220,0,2,60000,1,2,50,1992,17,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,"Operations research analysts","15-2031 "
2,3516,46,110,0,1,160000,0,23,49,3952,17,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,"Computer and information systems managers","11-3021"
2,3629,61,1760,0,0,0,0,43,52,2600,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Physical scientists, all other","19-2099 "
2,3673,32,1020,55,5,90000,0,10,51,2140,16,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,"Software developers, applications and systems software","15-113X  "
2,6945,34,1430,0,4,68000,1,4,49,2214,17,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"Industrial engineers, including health and safety","17-2110 "
2,7220,30,110,0,10,75000,0,10,52,2080,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,"Computer and information systems managers","11-3021"
2,7344,40,1410,0,18,105000,1,18,48,2208,14,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Electrical and electronics engineers","17-2070 "
2,7745,60,1006,0,0,125000,1,35,47,2350,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Computer systems analysts","15-1121 "
2,7837,41,300,0,3,130000,0,23,46,1824,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Architectural and engineering managers","11-9041"
2,7916,36,1107,0,20,48000,1,18,49,3888,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Computer occupations, all other","15-1199"
2,8244,35,1950,0,2,75000,0,17,50,2250,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"Social science research assistants","19-4061"
2,8501,43,1650,0,12,75000,0,16,48,2400,17,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,"Medical scientists","19-1040 "
2,8526,32,1007,0,3,135000,1,14,48,1936,14,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Information security analysts","15-1122"
2,8802,31,1965,16,0,30000,1,13,48,2698,17,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Miscellaneous life, physical, and social science technicians","19-4090"
2,9047,41,1006,0,10,120000,0,16,51,2540,16,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,"Computer systems analysts","15-1121 "
2,9109,42,1410,20,6,42000,1,7,50,2200,14,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,"Electrical and electronics engineers","17-2070 "
2,9123,37,110,70,0,2e+05,0,15,51,3060,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Computer and information systems managers","11-3021"
2,9309,24,1550,25,1,59000,1,7,49,2548,15,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,"Engineering technicians, except drafters","17-3020 "
2,9635,32,110,0,8,92000,1,8,47,2021,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Computer and information systems managers","11-3021"
2,9649,24,1965,0,0,6480,1,1,27,540,16,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,"Miscellaneous life, physical, and social science technicians","19-4090"
2,1602,39,1050,0,0,120000,1,4,45,3129,17,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"Computer support specialists","15-1150  "
2,1863,37,1020,0,4,67000,1,4,50,2016,15,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,"Software developers, applications and systems software","15-113X  "
2,1249,32,1320,0,6,105000,1,2,49,2000,17,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Aerospace engineers","17-2011 "
2,4621,36,1050,27,0,60000,1,3,46,2070,17,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,"Computer support specialists","15-1150  "
2,1529,63,1550,40,21,8700,1,25,9,243,14,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,"Engineering technicians, except drafters","17-3020 "
2,3570,38,1010,0,0,0,1,10,52,3120,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"Computer programmers","15-1131 "
2,8579,22,1050,17.41,1,35000,1,2,50,2300,12,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Computer support specialists","15-1150  "
2,2073,43,1920,31,14,55000,2,21,51,2024,11,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Chemical technicians","19-4031"
2,2789,36,1740,0,9,80000,1,5,49,2160,17,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Environmental scientists and geoscientists","19-2040 "
2,96,58,1320,0,20,147000,1,3,46,1848,16,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"Aerospace engineers","17-2011 "
2,8434,49,1420,33,25,74000,1,25,50,2812,14,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Environmental engineers","17-2081 "
2,6162,40,1060,0,12,95050,1,5,50,2000,12,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Database administrators","15-1141 "
2,6021,28,1105,0,5,70000,1,8,50,1984,15,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Network and computer systems administrators","15-1142  "
2,1163,34,1050,0,1,33000,1,3,51,2040,15,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Computer support specialists","15-1150  "
2,2950,35,1650,0,7,65000,1,0,50,2032,17,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Medical scientists","19-1040 "
2,1008,30,1050,30,2,62000,1,4,48,1968,14,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"Computer support specialists","15-1150  "
2,3195,37,1107,0,0,15762,1,12,52,2080,17,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,"Computer occupations, all other","15-1199"
2,1985,52,1050,26,32,54000,1,18,48,2160,16,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,"Computer support specialists","15-1150  "
2,5047,39,1020,14.25,16,30465,1,1,49,1960,16,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Software developers, applications and systems software","15-113X  "
2,8820,31,300,0,6,112000,1,0,50,2500,16,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"Architectural and engineering managers","11-9041"
2,8450,34,1220,0,4,52934,1,10,51,1938,17,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Operations research analysts","15-2031 "
2,4160,45,1050,0,12,95000,1,1,49,1960,16,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Computer support specialists","15-1150  "
2,5856,60,1550,21.75,19,50000,1,10,50,2050,14,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Engineering technicians, except drafters","17-3020 "
2,8407,43,1050,0,2,60000,1,1,49,2195,14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Computer support specialists","15-1150  "
2,1752,38,1030,0,6,51000,1,5,49,2205,14,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Web developers","15-1134"
2,6574,57,1950,0,37,48000,1,9,51,3060,12,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Social science research assistants","19-4061"
2,1850,27,1020,0,1,125000,1,0,51,2024,17,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,"Software developers, applications and systems software","15-113X  "
2,9542,44,1050,27,0,3200,1,19,6,114,15,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Computer support specialists","15-1150  "
2,6965,39,1540,24.75,5,55000,1,7,46,1956,14,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drafters","17-3010 "
2,7733,27,1050,17,5,25000,1,1,50,4000,14,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,"Computer support specialists","15-1150  "
2,1306,56,1050,24.25,4,85000,1,6,51,3482,15,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Computer support specialists","15-1150  "
2,7839,32,1050,0,0,32000,1,3,52,2080,16,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Computer support specialists","15-1150  "
2,658,41,1106,0,18,70000,1,7,52,3640,16,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Computer network architects ","15-1143  "
2,1350,28,1550,10.5,2,20000,3,2,52,2288,13,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Engineering technicians, except drafters","17-3020 "
2,3572,61,110,0,5,120000,1,11,51,612,14,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,"Computer and information systems managers","11-3021"
2,8041,37,1930,0,10,115000,1,6,46,2328,16,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Geological and petroleum technicians","19-4041"
2,6288,34,1050,18.31,3,37000,1,6,46,1900,13,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"Computer support specialists","15-1150  "
2,4508,62,1050,0,7,130000,1,12,51,2550,16,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Computer support specialists","15-1150  "
2,2142,56,1550,39.33,17,80000,1,7,48,2304,12,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Engineering technicians, except drafters","17-3020 "
2,4949,34,1050,12,0,26000,1,1,29,1160,17,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,"Computer support specialists","15-1150  "
2,6717,32,1360,0,1,60000,1,3,49,1944,16,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Civil engineers","17-2051 "
2,9327,22,1720,0,0,0,1,1,0,0,16,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,"Chemists and materials scientists","19-2030 "
2,6855,26,1050,0,0,22000,1,4,27,1092,12,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"Computer support specialists","15-1150  "
2,7737,26,1050,13.5,0,40000,1,1,52,2150,17,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Computer support specialists","15-1150  "
2,3922,67,1920,25,31,45000,1,25,50,2100,16,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Chemical technicians","19-4031"
2,5496,58,1550,23.25,11,68000,1,11,50,2010,14,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Engineering technicians, except drafters","17-3020 "
2,8106,26,1460,0,0,73000,1,4,51,2176,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Mechanical engineers","17-2141 "
2,4157,38,1050,18.24,3,45000,3,3,52,2340,15,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Computer support specialists","15-1150  "
2,5717,38,1410,0,4,75000,1,1,51,2295,14,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"Electrical and electronics engineers","17-2070 "
2,6208,49,1020,0,2,78000,1,17,51,2040,17,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Software developers, applications and systems software","15-113X  "
2,7092,35,1410,0,3,130000,1,6,52,3120,13,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Electrical and electronics engineers","17-2070 "
2,2372,53,110,0,3,158000,1,32,45,1816,14,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Computer and information systems managers","11-3021"
2,1690,51,1105,0,26,161000,1,25,49,2223,12,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Network and computer systems administrators","15-1142  "
2,4030,55,110,19,30,47320,1,17,48,2160,14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Computer and information systems managers","11-3021"
2,5929,37,1720,0,2,69000,1,1,52,2322,16,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Chemists and materials scientists","19-2030 "
2,4672,46,1107,0,1,90000,1,0,45,1800,17,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Computer occupations, all other","15-1199"
2,494,70,1820,115,0,42000,1,43,52,1144,17,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Psychologists","19-3030 "
1,5671,35,1550,25,2,40000,1,11,52,2600,14,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Engineering technicians, except drafters","17-3020 "
1,8968,66,1010,0,3,92000,1,46,51,2040,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Computer programmers","15-1131 "
1,8252,18,1030,20,2,15000,1,0,52,780,12,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"Web developers","15-1134"
1,8299,36,1020,0,1,78000,1,2,50,2000,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,8277,49,1020,0,9,1e+05,1,17,52,2080,12,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,8310,49,1010,0,26,95000,1,4,48,2410,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Computer programmers","15-1131 "
1,5506,28,1460,0,7,92000,1,7,49,1992,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Mechanical engineers","17-2141 "
1,7487,51,1006,0,21,60000,1,5,52,2340,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Computer systems analysts","15-1121 "
1,6580,27,1430,0,0,75000,1,1,46,2282,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Industrial engineers, including health and safety","17-2110 "
1,9341,41,1360,0,18,95000,1,3,49,1944,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Civil engineers","17-2051 "
1,3257,58,110,0,2,168000,1,1,49,2187,15,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Computer and information systems managers","11-3021"
1,1007,52,1020,0,5,250000,1,0,48,2410,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,7357,42,300,0,8,250000,1,19,51,2540,14,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Architectural and engineering managers","11-9041"
1,1158,39,1050,0,5,106000,0,11,47,1864,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Computer support specialists","15-1150  "
1,1599,35,1010,0,6,120000,1,2,47,1880,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Computer programmers","15-1131 "
1,2226,30,1820,0,4,60000,1,2,49,2205,15,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Psychologists","19-3030 "
1,1483,30,1410,0,2,135000,1,2,49,2058,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Electrical and electronics engineers","17-2070 "
1,2909,37,1410,0,0,113000,1,9,52,2496,17,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Electrical and electronics engineers","17-2070 "
1,9117,39,1550,12,0,30000,1,0,41,1025,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Engineering technicians, except drafters","17-3020 "
1,753,36,1020,0,11,1e+05,1,12,49,1960,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,2292,58,1020,0,3,46978,1,28,35,1400,16,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,1161,50,110,0,3,99000,1,1,50,2241,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Computer and information systems managers","11-3021"
1,9003,43,1050,0,2,85000,1,1,51,2056,15,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"Computer support specialists","15-1150  "
1,9226,25,1540,39,0,47000,1,6,51,2550,12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Drafters","17-3010 "
1,7417,45,1020,0,22,120000,1,6,47,2330,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,8583,39,1007,17,1,40000,1,3,50,2000,14,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Information security analysts","15-1122"
1,4835,29,1060,0,4,55000,1,3,49,1970,16,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"Database administrators","15-1141 "
1,8157,66,1550,0,0,10000,1,10,4,160,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Engineering technicians, except drafters","17-3020 "
1,4698,60,1410,0,35,4e+05,1,7,50,3000,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Electrical and electronics engineers","17-2070 "
1,9519,24,1010,0,0,52000,1,3,50,1992,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Computer programmers","15-1131 "
1,7555,37,1965,0,5,26297,0,1,51,2550,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Miscellaneous life, physical, and social science technicians","19-4090"
1,3180,42,360,0,4,55000,1,0,50,2000,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Natural sciences managers","11-9121"
1,3192,26,1006,0,1,70000,1,1,49,2695,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Computer systems analysts","15-1121 "
1,5412,32,1020,0,3,74000,1,8,51,2040,16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,9544,27,1610,0,3,25000,1,5,50,2259,17,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Biological scientists","19-1020 "
1,122,34,1020,0,8,470000,1,1,49,1729,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,755,40,1320,0,18,110000,1,4,46,2300,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Aerospace engineers","17-2011 "
1,502,34,300,0,13,120000,1,0,50,2250,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Architectural and engineering managers","11-9041"
1,2343,43,1550,36,0,125000,1,11,52,3640,13,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Engineering technicians, except drafters","17-3020 "
1,8558,49,1360,0,8,90000,1,1,51,2040,14,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Civil engineers","17-2051 "
1,6661,41,1360,0,14,98000,1,2,47,2133,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Civil engineers","17-2051 "
1,8249,22,1340,0,0,5000,1,2,52,1300,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Biomedical engineers","17-2031"
1,3833,45,1430,0,5,120000,1,27,47,2370,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Industrial engineers, including health and safety","17-2110 "
1,5682,32,1030,0,0,64000,1,4,42,1672,15,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Web developers","15-1134"
1,3917,28,1550,26,4,56000,1,0,51,2040,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Engineering technicians, except drafters","17-3020 "
1,1352,39,1105,42,18,86000,1,3,46,1828,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Network and computer systems administrators","15-1142  "
1,4540,42,1105,0,10,65000,1,7,52,2064,13,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Network and computer systems administrators","15-1142  "
1,393,57,300,0,30,290000,1,1,48,2400,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Architectural and engineering managers","11-9041"
1,2265,30,1020,0,1,106000,1,7,49,2450,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Software developers, applications and systems software","15-113X  "
1,7242,30,1740,0,5,56000,1,6,50,2134,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Environmental scientists and geoscientists","19-2040 "
1,7082,47,1460,0,23,110000,1,8,51,2159,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Mechanical engineers","17-2141 "
1,7388,36,1007,0,4,147000,1,12,48,2390,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Information security analysts","15-1122"
1,4903,69,110,0,34,106000,1,16,46,2417,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Computer and information systems managers","11-3021"
1,5784,73,1740,0,46,10000,1,12,46,1386,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Environmental scientists and geoscientists","19-2040 "
1,900,43,1540,25.75,16,55000,1,1,49,2058,12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Drafters","17-3010 "
1,5679,54,1060,0,32,101500,1,3,46,1760,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Database administrators","15-1141 "
1,9107,34,1410,0,1,80000,1,4,49,1960,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Electrical and electronics engineers","17-2070 "
1,3001,44,1105,28.16,4,54452,1,1,49,2016,14,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Network and computer systems administrators","15-1142  "
1,9167,52,1106,0,19,110000,1,16,49,1952,16,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Computer network architects ","15-1143  "
